month,country,portfolio,assetno,dc_capacity_mw,ic_approved_budget,expected_budget,weather_loss_or_gain,grid_curtailment,grid_outage,operation_budget,breakdown_loss,unclassified_loss,actual_generation,string failure,inverter failure,ac_failure,expected_pr,actual_pr,pr_gap,pr_gap_observation,pr_gap_action_need_to_taken,revenue_loss,revenue_loss_observation,revenue_loss_action_need_to_taken,budgeted_irradiation,actual_irradiation,ac_capacity_mw,bess_capacity_mwh,bess_generation_mwh,ppa_rate,ic_approved_budget_$,expected_budget_$,actual_generation_$
2025-05,Korea,Korea-Blackwood ,KR_BW_34,0.99375,143.2333967,145.0218,-20.52684397,0,0,124.494956,0,-30.03384603,94.46111,0,0,0,0.838700499,0.63636779,-0.202332708,"Site communication down from 10th May to 13th May 2025. Due to this, generation data is not available in the monitoring portal. Estimated generation: 36 MWh and PR Loss: 24 %.  ","Post Rectification at site, all inverters communication resumed. ",-2355,"Site communication down from 10th May to 13th May 2025. Due to this, generation data is not available in the monitoring portal. Estimated generation: 36 MWh and Revenue Loss: $ 2805","Post Rectification at site, all inverters communication resumed. ",174,149.37149,1.1,0,,0.078421904,11232.63569,11372.88568,7407.820104
2025-05,Korea,Korea-Blackwood ,KR_BW_35,0.9964,138.6903208,143.5082,-21.24517594,0,0,122.2630241,-3.22789,8.342205936,127.37734,0,-3.22789,0,0.827264194,0.861869018,0.034604824,,,654,,,174.1,148.3259667,1.168,0,,0.078421904,10876.35903,11254.18629,9989.173534
2025-05,Korea,Korea-Blackwood ,KR_BW_36,0.2544,35.10297064,29.62638,-3.445416797,0,0,26.1809632,-1.793175632,5.229912429,29.6177,0,-1.793175632,0,0.696506556,0.787935955,0.091429398,,,572,,,167.2,147.7553804,0.25,0.832,28.7028,0.109296439,3836.629672,3238.05782,3237.109127
2025-05,Korea,Korea-Blackwood ,KR_BW_37,0.4512,60.72206422,54.76338,-6.368738581,0,0,48.39464142,0,5.836548581,54.23119,0,0,0,0.725913513,0.813461005,0.087547492,,,638,,,167.2,147.7553804,0.6,1.4976,53.893,0.109296439,6636.705358,5985.442394,5927.275923
2025-05,Korea,Korea-Blackwood ,KR_BW_38,0.2832,35.0347299,36.2049,-5.371106754,0,0,30.83379325,0,8.896066754,39.72986,0,0,0,0.730109429,0.940758251,0.210648822,,,698,,,175.1,149.1233838,0.25,0.665,33.232,0.078421904,2747.490226,2839.257193,3115.691268
2025-05,Korea,Korea-Blackwood ,KR_BW_39,0.99873,144.3502769,134.199,-20.57985643,-3.63227592,0,109.9868677,0,16.41067235,126.39754,0,0,0,0.774464838,0.861566522,0.087101684,,,1287,,,173.5,146.8932064,1,0,,0.078421904,11320.22356,10524.1411,9912.335752
2025-05,Korea,Korea-Blackwood ,KR_BW_40,0.05796,8.080104217,8.166818,-1.171430426,0,0,6.995387574,0,0.028372426,7.02376,0,0,0,0.817785156,0.821101991,0.003316835,,,2,,,172.3,147.5856667,0.06,0,,0.078421904,633.6571575,640.4574175,550.8166327
2025-05,Korea,Korea-Blackwood ,KR_BW_41,0.9804,131.3585963,131.9766,-18.3097825,-6.339454023,0,107.3273635,0,8.679296524,116.00666,0,0,0,0.778121706,0.794139417,0.016017711,,,681,,,173,148.9988333,1,0,,0.078421904,10301.39123,10349.85626,9097.463158
2025-05,Korea,Korea-Blackwood ,KR_BW_42,0.9804,132.8253664,132.6332,-18.24445058,-7.451113529,0,106.9376359,0,7.840044106,114.77768,0,0,0,0.783351371,0.786014826,0.002663455,,,615,,,172.7,148.9441333,1,0,,0.078421904,10416.41814,10401.34808,9001.084207
2025-05,Korea,Korea-Blackwood ,KR_BW_43,0.099,14.18279917,14.39812,-2.022010779,0,0,12.37610922,0,0.715470779,13.09158,0,0,0,0.839697203,0.888240635,0.048543432,,,56,,,173.2,148.8765281,0.12,0,,0.078421904,1112.242115,1129.127985,1026.66663
2025-05,Korea,Korea-Blackwood ,KR_BW_44,0.099,13.84783827,14.21838,-1.995153414,0,0,12.22322659,0,0.827773414,13.051,0,0,0,0.84135911,0.898337085,0.056977975,,,65,,,170.7,146.7470118,0.12,0,,0.078421904,1085.973844,1115.032432,1023.48427
2025-05,Korea,Korea-Blackwood ,KR_BW_45,0.099,15.2496935,14.30046,-1.766258073,0,0,12.53420193,0,1.192348073,13.72655,0,0,0,0.825895317,0.904460725,0.078565408,,,94,,,174.9,153.298,0.12,0,,0.078421904,1195.91,1121.469302,1076.462187
2025-05,Korea,Korea-Blackwood ,KR_BW_46,0.09855,15.24600475,14.1669,-1.749762,0,0,12.417138,0,1.137702,13.55484,0,0,0,0.821917808,0.897224818,0.07530701,,,89,,,174.9,153.298,0.12,0,,0.078421904,1195.620721,1110.995272,1062.996362
2025-05,Korea,Korea-Blackwood ,KR_BW_47,0.09855,15.18576579,14.15736,-1.748583709,0,0,12.40877629,0,1.296203709,13.70498,0,0,0,0.821364328,0.907162917,0.085798588,,,102,,,174.9,153.298,0.12,0,,0.078421904,1190.896668,1110.247127,1074.770626
2025-05,Korea,Korea-Blackwood ,KR_BW_48,0.05888,8.598029667,8.752392,-1.233358751,0,0,7.519033249,0,-0.105373249,7.41366,0,0,0,0.861228053,0.849158629,-0.012069424,,,-8,,,172.6,148.2777667,0.06,0,,0.078421904,674.2738574,686.3792455,581.3933331
2025-05,Korea,Korea-Iceberg,KR_IB_49,99.986,15028.25012,14664.47,-1391.023794,-463.566055,0,12809.88015,-10.59612191,326.9040714,13126.1881,0,-10.59612191,0,0.830493959,0.821280303,-0.009213656,,,18947,,,176.6,159.8483,99.75,0,,0.05796,871037.377,849952.6812,760793.8623
2025-05,Japan ,JP Minamata,JP-MINA,28.24548,3464.033919,3370.719286,-337.0036739,-278.6488054,0,2755.066807,-662.8132117,-291.8535953,1800.4,-586.9358578,-75.87735394,0,0.739384081,0.43879759,-0.300586491,"1. PCS-03, 04 & 06 tripped due to LIR. Gen Loss: 76 MWh PR Loss: 2 %. 

2. String failure loss: 587 MWh and PR Loss: 14%.","1. Inverters are resumed after rectification. (Closed)

2. Module procurement is initiated, and it is under lender approval. (Open)",-72496,"1. PCS-02 tripped due to PDP Protection on 11th May May 2025. Gen Loss:  2 MWh Revenue Loss:$ 480.
2. PCS-03 tripped on low insulation resistance on 11th & 17th May 2025. Gen Loss:2.5 MWh and Revenue Loss: $ 629.
3. PCS-04 tripped on low insulation resistance on 25th, 26th,29th, 30th and 31st May 2025. Gen Loss:71.40 MWh and Revenue Loss: $ 17,738.
3. Strings failure due to typhoon damage: Gen Loss: 587 MWh  MWh and Revenue Loss: $ 145,794. ","1. Inverter resumed (Closed)
2. Inverter Resumed (Closed)
3. Inverter Resumed (Closed)
4. Module procurement initiated (Open)",161.4,145.2632682,20.4,0,,0.2484,860466.0255,837286.6706,447219.36
2025-05,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,90.118105,90.118105,-0.466017305,0,0,89.6520877,0,1.149182305,90.80127,0,0,0,0.755326074,0.765008028,0.009681954,,,91,,,140.2,139.475,0.7,0,,0.07918,7135.551554,7135.551554,7189.644559
2025-05,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,54.276262,55.99248158,2.79321511,0,0,58.78569669,0,4.884683307,63.67038,0,0,0,0.864441109,0.936270164,0.071829055,,,0,,,86.37096774,90.67963,0.8,0,,0.11385,6179.352429,6374.744028,7248.872763
2025-05,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,16.88722021,22.27243871,0,0,0,22.27243871,0,-0.68453871,21.5879,0,0,0,0,0,0,,,0,,,0,15.09086,0.375,0,,0.12558,2888.885885,2796.972853,2711.008482
2025-05,Taiwan ,TW-Yunlin,TW1,24.81678,3434.730972,3400,-196.4777464,0,0,3203.522254,0,98.9754459,3302.497699,0,0,0,0.821860081,0.847252122,0.025392041,,,0,,,166.7,157.0668117,27.2,0,,0,0,0,0
2025-06,Korea,Korea-Blackwood ,KR_BW_02,0.34776,42.33584568,34.13468,4.809246939,0,0,38.94392694,0,2.689873061,41.6338,0,0,0,0.680220753,0.72720388,0.046983127,,,211,,,144.3,164.6304772,0.35,0,,0.078421904,3320.057627,2676.906599,3265.001868
2025-06,Korea,Korea-Blackwood ,KR_BW_03,0.099,11.84140633,10.6622,1.461634196,0,0,12.1238342,0,0.697165804,12.821,0,0,0,0.736655198,0.779015626,0.042360429,,,55,,,146.2,166.2419162,0.1,0,,0.078421904,928.6256309,836.1500252,1005.447232
2025-06,Korea,Korea-Blackwood ,KR_BW_04,0.949875,110.6178624,109.8398,11.08454646,0,0,120.9243465,-1.519,5.467353539,124.8727,0,-1.519,0,0.798040424,0.824097589,0.026057166,,,429,,,144.9,159.5226667,1,0,,0.078421904,8674.86339,8613.846255,9792.754896
2025-06,Korea,Korea-Blackwood ,KR_BW_05,0.9964,116.1497053,116.358,16.86795635,0,0,133.2259563,-4.6407,12.86244365,141.4477,0,-4.6407,0,0.807038025,0.856842582,0.049804557,,,1009,,,144.7,165.6765833,1.168,0,,0.078421904,9108.681043,9125.01591,11092.59796
2025-06,Korea,Korea-Blackwood ,KR_BW_06,0.9964,116.5114583,120.4258,14.8402006,0,0,135.2660006,-5.5993,10.0268994,139.6936,0,-5.5993,0,0.819395927,0.846216835,0.026820908,,,786,,,147.5,165.6765833,1.168,0,,0.078421904,9137.050402,9444.020531,10955.03809
2025-06,Korea,Korea-Blackwood ,KR_BW_07,0.9964,118.8741426,119.5744,16.67510513,0,0,136.2495051,-2.4299,7.722894868,141.5425,0,-2.4299,0,0.825353667,0.857416849,0.032063182,,,606,,,145.4,165.6765833,1.1,0,,0.078421904,9322.336603,9377.252122,11100.03235
2025-06,Korea,Korea-Blackwood ,KR_BW_08,0.9964,118.9553211,118.6284,14.52842926,0,0,133.1568293,-0.5982,11.08157074,143.6402,0,-0.5982,0,0.806619277,0.87012401,0.063504733,,,869,,,147.6,165.6765833,1.1,0,,0.078421904,9328.702776,9303.065001,11264.53798
2025-06,Korea,Korea-Blackwood ,KR_BW_09,1.19637,119.3660168,130.6426,4.974320365,0,0,135.6169204,-4.028009,-7.541911365,124.047,0,-4.028009,0,0.807686101,0.738779774,-0.068906327,"As per site inspection report, shading on modules due to outside trees are observed. ",Shadow area on solar modules need to be specified to calculate the shadow loss. ,-824,"As per site inspection report, shading on modules due to outside trees are observed. ",Shadow area on solar modules need to be specified to calculate the shadow loss. ,135.2,140.347847,1.2,0,,0.109296439,13046.28051,14278.7709,13557.89531
2025-06,Korea,Korea-Blackwood ,KR_BW_10,0.1971,25.07989015,23.7801,2.791788083,0,0,26.57188808,0,0.602111917,27.174,0,0,0,0.827502907,0.846253903,0.018750996,,,47,,,145.8,162.9169466,0.2,0,,0.078421904,1966.812739,1864.88072,2131.03682
2025-06,Korea,Korea-Blackwood ,KR_BW_11,0.75141,82.81289411,83.631,9.882300987,0,0,93.51330099,-2.291,0.410699013,91.633,0,-2.291,0,0.76493992,0.749559035,-0.015380885,,,32,,,145.5,162.6930838,0.75,0,,0.078421904,6494.344835,6558.502256,7186.034333
2025-06,Korea,Korea-Blackwood ,KR_BW_12,0.99873,111.6392769,113.088,16.06072155,0,0,129.1487215,0,5.140278452,134.289,0,0,0,0.755382284,0.785447431,0.030065147,,,403,,,149.9,171.18875,1,0,,0.078421904,8754.96466,8868.576284,10531.19907
2025-06,Korea,Korea-Blackwood ,KR_BW_13,0.99333,111.0148748,110.949,14.47472131,0,0,125.4237213,0,-0.14072131,125.283,0,0,0,0.759306587,0.75845467,-0.000851917,,,-11,,,147.1,166.2910833,1,0,,0.078421904,8705.997858,8700.831831,9824.931403
2025-06,Korea,Korea-Blackwood ,KR_BW_14,0.3843,47.24074082,42.02422,4.342502733,0,0,46.36672273,0,-2.138222733,44.2285,0,0,0,0.691230349,0.659353943,-0.031876405,,,-168,,,158.2,174.5473333,0.4,0,,0.078421904,3704.708843,3295.619348,3468.483183
2025-06,Korea,Korea-Blackwood ,KR_BW_15,0.3843,48.64122046,42.96726,4.363541647,0,0,47.33080165,-24.20765832,-3.745043331,19.3781,-19.24699721,-4.960661108,0,0.697483203,0.285562441,-0.411920762,"Fire incident happened in the month of Oct- 2024, and all the inverters are damaged.  After the Replacement of Inverter's, the site had started producing from 11th March
1) String Failure: 19 MWh, PR loss:28%. (Due to fire incident, 104.475 kWp capacity of faulty solar modules has been isolated.)

2) The inverters have been continuously shutting down due to defective module insulation resistance on following dates 14th to 17th June and 22nd to 30th June 2025, Gen Loss: 4.96 MWh and PR Loss: 7.31%. ",Blackwood agreed to replace the damaged modules. ,-294,,,160.3,176.5792723,0.4,0,,0.078421904,3814.537123,3369.57434,1519.667499
2025-06,Korea,Korea-Blackwood ,KR_BW_16,0.99792,120.9564721,112.455,8.018211304,0,0,120.4732113,-3.489861224,-2.65835008,114.325,0,0,-3.489861224,0.695184417,0.659706482,-0.035477934,,,-208,,,162.1,173.6579748,1.02,0,,0.078421904,9485.636848,8818.935218,8965.584179
2025-06,Korea,Korea-Blackwood ,KR_BW_18,0.4806,58.14551609,47.77508,2.154794419,0,0,49.92987442,0,2.726925581,52.6568,0,0,0,0.71722336,0.756394593,0.039171233,,,298,,,138.6,144.8512613,0.5,1.4976,51.6477,0.109296439,6355.097824,5221.646093,5755.200703
2025-06,Korea,Korea-Blackwood ,KR_BW_19,2.914,386.2604675,353.4528,-20.46651331,0,-11.89324293,321.0930438,-9.3939299,39.20888615,350.908,0,-9.3939299,0,0.736905924,0.776567067,0.039661143,,,3075,,,164.6,155.0689167,2.97,0,,0.078421904,30291.28132,27718.44156,27518.8735
2025-06,Korea,Korea-Blackwood ,KR_BW_20,0.32292,40.30623288,39.46712,5.428653254,0,0,44.89577325,-0.72633,-5.116043254,39.0534,0,-0.72633,0,0.821919954,0.71496193,-0.106958023,Inverter underperforming at site. Gen Loss: 0.73 MWh and PR Loss: 1.34 %. ,Need to analyze in the site to find the root cause. ,-401,Inverter underperforming at site. Gen Loss: 1 MWh and Revenue Loss: $ 57.,Need to analyze in the site to find the root cause. ,148.7,169.1535,0.365,0,,0.078421904,3160.891527,3095.086697,3062.641987
2025-06,Korea,Korea-Blackwood ,KR_BW_21,0.9933,116.630496,127.0052,7.294380825,0,0,134.2995808,-2.7495,-16.55928082,114.9908,0,-2.7495,0,0.776331965,0.664715654,-0.111616311,Inverters are underfperforming at site. Gen Loss: 2.75 MWh and PR Loss: 1.59%,Need to analyse in the site to find out root cause ,-1299,1. Inverters are underperforming at site. Gen Loss: 2.75 MWh and Revenue Loss: $215. ,1. Need to analyzein the site to find the root cause. ,164.7,174.1593333,1.08,0,,0.078421904,9146.385565,9959.989607,9017.797483
2025-06,Korea,Korea-Blackwood ,KR_BW_22,0.4968,56.51048645,56.94598,6.293093621,0,0,63.23907362,0,0.897126379,64.1362,0,0,0,0.79435595,0.805624896,0.011268946,,,70,,,144.3,160.2465762,0.5,0,,0.078421904,4431.659945,4465.812179,5029.682922
2025-06,Korea,Korea-Blackwood ,KR_BW_23,0.09675,11.78698805,12.21276,0.701424212,0,0,12.91418421,0,-0.349684212,12.5645,0,0,0,0.766424272,0.745671395,-0.020752876,,,-27,,,164.7,174.1593333,0.1,0,,0.078421904,924.3580457,957.7478927,985.3320133
2025-06,Korea,Korea-Blackwood ,KR_BW_24,0.69915,66.72511751,66.72511751,5.210384746,0,0,71.93550226,-1.6391,15.70159774,85.998,0,-1.6391,0,0.669267074,0.80010048,0.130833405,,,1231,,,142.6,153.73525,0.75,0,,0.078421904,5232.710762,5232.710762,6744.126903
2025-06,Korea,Korea-Blackwood ,KR_BW_25,0.063,6.979028651,6.9064,0.731839334,0,0,7.638239334,0,0.776260666,8.4145,0,0,0,0.740712141,0.815989397,0.075277256,,,61,,,148,163.682877,0.0666,0,,0.078421904,547.3087151,541.613038,659.8811115
2025-06,Korea,Korea-Blackwood ,KR_BW_26,25.04158,3051.882319,2894.16,321.8360954,0,0,3215.996095,0,117.4113709,3333.407466,0,0,0,0.775665618,0.803984049,0.028318431,,,9208,,,149,165.5690833,25,0,,0.078421904,239334.4224,226965.5378,261412.1604
2025-06,Korea,Korea-Blackwood ,KR_BW_27,0.3906,44.7746385,37.21308,5.13408892,0,0,42.34716892,0,6.82883108,49.176,0,0,0,0.671399452,0.779668164,0.108268712,,,536,,,141.9,161.4771814,0.4,0,,0.078421904,3511.312404,2918.320589,3856.475553
2025-06,Korea,Korea-Blackwood ,KR_BW_28,9.95553,1173.466753,1079.046,141.0529934,0,0,1220.098993,-7.390060528,-4.572832852,1208.1361,-7.390060528,0,0,0.755307284,0.747901605,-0.007405678,,,-359,"Due to BESS fire incident, 10 Nos of strings near BESS station are damaged. Need to rectify the same to resume the generation.  Mar-25 Gen Loss:  7.40 MWh & Revenue Loss:  $ 579. ",Damaged modules will be replaced. ,143.5,162.2583333,0.9,29.3,,0.078421904,92025.49709,84620.84186,94744.3333
2025-06,Korea,Korea-Blackwood ,KR_BW_29,0.9964,116.7560164,117.6824,17.05994935,0,0,134.7423493,0,8.534450653,143.2768,0,0,0,0.816223824,0.867922655,0.051698831,,,669,,,144.7,165.6765833,1.1,0,,0.078421904,9156.229114,9228.87788,11236.03946
2025-06,Korea,Korea-Blackwood ,KR_BW_30,0.49896,57.45930957,57.1485,8.825951972,0,0,65.97445197,-0.8994,0.350048028,65.4251,0,-0.8994,0,0.81519739,0.808409455,-0.006787935,,,27,,,140.5,162.1986667,0.5,0,,0.078421904,4506.068461,4481.694183,5130.760914
2025-06,Korea,Korea-Blackwood ,KR_BW_31,2.9946,375.5808891,362.408,-14.43143064,0,0,347.9765694,0,-14.77026936,333.2063,0,0,0,0.749352963,0.717545807,-0.031807156,,,-1158,"50 Nos of Strings down due to insulation failure etc., Gen Loss: 36 MWh and Revenue Loss: $ 2,881",Need to rectify the same (open),161.5,155.0689167,3,0,,0.078421904,29453.76844,28420.7254,26130.67248
2025-06,Korea,Korea-Blackwood ,KR_BW_32,0.05934,7.019163337,7.192438,0.996800652,0,0,8.189238652,0,0.042261348,8.2315,0,0,0,0.826225265,0.830489079,0.004263814,,,3,,,146.7,167.0311667,0.05,0,,0.078421904,550.4561536,564.0446826,645.5299031
2025-06,Korea,Korea-Blackwood ,KR_BW_33,0.09675,11.74635339,12.40974,0.712737506,0,0,13.12247751,0,-0.875777506,12.2467,0,0,0,0.778785953,0.726810766,-0.051975187,,,-69,,,164.7,174.1593333,0.2,0,,0.078421904,921.1713983,973.1954394,960.4095322
2025-06,Korea,Korea-Blackwood ,KR_BW_34,0.99375,118.4735467,119.9528,17.30120588,0,0,137.2540059,0,0.14419412,137.3982,0,0,0,0.826761782,0.827630348,0.000868566,,,11,,,146,167.0580833,1.1,0,,0.078421904,9290.92111,9406.926971,10775.02846
2025-06,Korea,Korea-Blackwood ,KR_BW_35,0.9964,115.6514541,119.669,15.11244834,0,0,134.7814483,-3.8055,10.75885166,141.7348,0,-3.8055,0,0.816460672,0.858581738,0.042121065,,,844,,,147.1,165.6765833,1.168,0,,0.078421904,9069.607235,9384.670834,11115.11288
2025-06,Korea,Korea-Blackwood ,KR_BW_36,0.2544,27.99668304,23.62878,0.096934221,0,0,23.72571422,0,1.355985779,25.0817,0,0,0,0.672559193,0.710997686,0.038438493,,,148,,,138.1,138.6665386,0.25,0.832,25.8782,0.109296439,3059.937746,2582.5415,2741.340482
2025-06,Korea,Korea-Blackwood ,KR_BW_37,0.4512,49.29939213,44.46162,0.182398436,0,0,44.64401844,0,-2.924118436,41.7199,0,0,0,0.713546882,0.666810597,-0.046736286,,,-320,,,138.1,138.6665386,0.6,1.4976,44.9765,0.109296439,5388.24798,4859.496716,4559.836485
2025-06,Korea,Korea-Blackwood ,KR_BW_38,0.2832,29.2751031,30.2529,2.956340504,0,0,33.2092405,0,0.042759496,33.252,0,0,0,0.708389999,0.709302107,0.000912108,,,3,,,150.8,165.5363112,0.25,0.665,34.1252,0.078421904,2295.809326,2372.490021,2607.685153
2025-06,Korea,Korea-Blackwood ,KR_BW_39,0.99873,121.3422632,112.809,15.32233328,0,0,128.1313333,0,10.87726672,139.0086,0,0,0,0.764224964,0.829101201,0.064876237,,,853,,,147.8,167.8750016,1,0,,0.078421904,9515.89132,8846.696572,10901.31909
2025-06,Korea,Korea-Blackwood ,KR_BW_40,0.05796,6.85712828,7.003238,0.825861488,0,0,7.829099488,0,-0.121499488,7.7076,0,0,0,0.815309129,0.802656379,-0.01265275,,,-10,,,148.2,165.6765833,0.06,0,,0.078421904,537.7490559,549.2072584,604.4446676
2025-06,Korea,Korea-Blackwood ,KR_BW_41,0.9804,106.3379113,106.8382,12.93285783,0,0,119.7710578,0,9.096242172,128.8673,0,0,0,0.764730472,0.822809391,0.058078919,,,713,,,142.5,159.74975,1,0,,0.078421904,8339.221475,8378.455068,10106.01903
2025-06,Korea,Korea-Blackwood ,KR_BW_42,0.9804,108.7777753,108.6204,13.0632027,0,0,121.6836027,0,6.281497301,127.9651,0,0,0,0.776941947,0.817048902,0.040106955,,,493,,,142.6,159.74975,1,0,,0.078421904,8530.560256,8518.218585,10035.26679
2025-06,Korea,Korea-Blackwood ,KR_BW_43,0.099,11.66679669,11.84392,1.5890727,0,0,13.4329927,0,-0.2047227,13.22827,0,0,0,0.836612277,0.823862063,-0.012750213,,,-16,,,143,162.1859955,0.12,0,,0.078421904,914.9324104,928.8227577,1037.386121
2025-06,Korea,Korea-Blackwood ,KR_BW_44,0.099,11.34177572,11.64526,1.562418925,0,0,13.20767893,0,0.083321075,13.291,0,0,0,0.839007767,0.844300675,0.005292908,,,7,,,140.2,159.0103257,0.12,0,,0.078421904,889.4436471,913.2434622,1042.305527
2025-06,Korea,Korea-Blackwood ,KR_BW_45,0.099,12.6656894,11.8773,0.631005258,0,0,12.50830526,0,0.852494742,13.3608,0,0,0,0.82060689,0.876534775,0.055927885,,,67,,,146.2,153.9671667,0.12,0,,0.078421904,993.2674787,931.4404808,1047.779375
2025-06,Korea,Korea-Blackwood ,KR_BW_46,0.09855,12.66907062,11.77236,0.625430111,0,0,12.39779011,0,0.721209889,13.119,0,0,0,0.817070505,0.864601502,0.047530997,,,57,,,146.2,153.9671667,0.12,0,,0.078421904,993.5326404,923.2108862,1028.816959
2025-06,Korea,Korea-Blackwood ,KR_BW_47,0.09855,12.4740219,11.62926,0.617827638,0,0,12.24708764,0,1.150112362,13.3972,0,0,0,0.807138529,0.882936141,0.075797612,,,90,,,146.2,153.9671667,0.12,0,,0.078421904,978.2365484,911.9887117,1050.633933
2025-06,Korea,Korea-Blackwood ,KR_BW_48,0.05888,7.29643112,7.334338,1.009836687,0,0,8.344174687,0,-0.491274687,7.8529,0,0,0,0.856111096,0.805706385,-0.050404711,,,-39,,,145.5,165.5333333,0.06,0,,0.078421904,572.2000211,575.1727508,615.8393702
2025-06,Korea,Korea-Iceberg,KR_IB_49,99.986,12994.20312,12679.66,1221.460119,0,0,13901.12012,-5.749771738,42.13025264,13937.5006,0,-5.749771738,0,0.827769935,0.829936283,0.002166348,,,2442,,,153.2,167.9581,99.75,0,,0.05796,753144.0128,734913.0936,807817.5348
2025-06,Japan ,JP Minamata,JP-MINA,28.24548,2372.829262,2338.969791,396.646024,376.4820596,0,3112.097874,-571.058712,-143.7391624,2397.3,-534.515428,-36.54328394,0,0.708371601,0.620766714,-0.087604887,"1. PCS-03,04 & 06 tripped due to low insulation resistance. Gen Loss: 36 MWh and PR Loss: 1%. 

2. Module related losses due to typhoon damage. Gen Loss: 365.09 MWh and PR Loss: 9.22%","1. Inverters are resumed after rectification. (Closed)

2. Module procurement is initiated, and it is under lender approval. (Open)",-37010,"1. PCS-03 tripped due to low insulation resistance on 2nd, 3rd, 10th, 14th, 22nd, 23rd and 29th June 2025. Gen Loss: 4.428 MWh Revenue Loss:$ 1,100.07

2. PCS-04 tripped on low insulation resistance on 3rd, 23rd and 28th June  2025. Gen Loss: 2.807 MWh and Revenue Loss: $ 697.33 .

3. PCS-06 tripped on low insulation resistance on 1st -5th and 14th of June  2025. Gen Loss: 29.307 MWh and Revenue Loss: $ 7,279.95 .

4. Module related losses due to typhoon damage. Gen Loss: 365.09 MWh and Revenue Loss: $90.690.","1. Inverter resumed (Closed)
2. Inverter Resumed (Closed)
3. Inverter Resumed (Closed)
4. Module procurement initiated (Open)",116.9,136.7240783,20.4,0,,0.2484,589410.7887,581000.0961,595489.32
2025-06,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,83.949593,83.949593,0.443103339,0,0,84.39269634,0,1.425673661,85.81837,0,0,0,0.762350621,0.775229262,0.012878641,,,113,,,129.4,130.083,0.7,0,,0.07918,6647.128774,6647.128774,6795.098537
2025-06,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,94.12106492,97.09718024,5.894721719,0,0,102.991902,-4.808097247,12.34186529,110.52567,0,-4.808097247,0,0.866621585,0.9300142,0.063392615,,,1405,,,149.4,158.47,0.8,0,,0.11385,10715.68324,11054.51397,12583.34753
2025-06,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,46.01558567,44.55155,3.845290836,0,0,48.39684084,0,0.753959164,49.1508,0,0,0,0.856549734,0.869893653,0.013343919,,,95,,,151.2,164.25023,0.375,0,,0.12558,5778.637248,5594.783649,6172.357464
2025-06,Taiwan ,TW-Yunlin,TW1,24.81678,3382.490291,3386,-169.0970024,0,0,3216.902998,0,208.4884023,3425.3914,0,0,0,0.817985258,0.87,0.05,,,0,,,166.8,158.47,27.2,0,,0,0,0,0
2025-07,Korea,Korea-Blackwood ,KR_BW_02,0.34776,38.4403555,30.62354,13.42811413,0,0,44.05165413,0,2.856545872,46.9082,0,0,0,0.665101275,0.708230014,-0.064056886,,,,,,132.4,190.4560677,0.35,0,,0.078421904,1361.416845,1084.57382,1642.946732
2025-07,Korea,Korea-Blackwood ,KR_BW_03,0.099,11.08031427,9.9769,4.145920303,0,0,14.1228203,0,0.255179697,14.179,0,0,0,0.725012717,0.727896772,-0.085935524,,,,,,139,196.7617218,0.1,0,,0.078421904,392.424219,353.34532,508.8875775
2025-07,Korea,Korea-Blackwood ,KR_BW_04,0.949875,105.3278536,104.587,43.04905482,0,0,147.6360548,0,-1.48975482,144.0091,0,0,0,0.78816082,0.768798181,-0.145594978,,,,,,139.7,197.2019167,1,0,,0.078421904,3730.327469,3704.089145,4764.710992
2025-07,Korea,Korea-Blackwood ,KR_BW_05,0.9964,107.1787931,107.371,43.23008074,0,0,150.6010807,0,7.858419263,153.9489,0,0,0,0.794096773,0.811749319,-0.107026635,,,,,,135.7,190.336,1.168,0,,0.078421904,3795.88098,3802.688246,5352.828219
2025-07,Korea,Korea-Blackwood ,KR_BW_06,0.9964,107.0843725,110.682,42.6423752,0,0,153.3243752,0,2.943224803,149.1287,0,0,0,0.808456294,0.786333132,-0.126654679,,,,,,137.4,190.336,1.168,0,,0.078421904,3792.536946,3919.951759,5311.782195
2025-07,Korea,Korea-Blackwood ,KR_BW_07,0.9964,109.2814507,109.9252,44.37216628,0,0,154.2973663,0,1.245933723,153.8519,0,0,0,0.813586729,0.811237853,-0.127732559,,,,,,135.6,190.336,1.1,0,,0.078421904,3870.349426,3893.148671,5343.354853
2025-07,Korea,Korea-Blackwood ,KR_BW_08,0.9964,110.1332758,109.8306,41.54316598,0,0,151.373766,0,3.082634022,154.4564,0,0,0,0.798171026,0.81442529,-0.071881899,,,,,,138.1,190.336,1.1,0,,0.078421904,3900.517953,3889.798285,5658.375642
2025-07,Korea,Korea-Blackwood ,KR_BW_09,1.19637,118.501672,129.6966,50.29448193,0,0,179.9910819,0,-9.170657401,164.638,0,0,0,0.788998803,0.721697895,-0.196075756,,,,,,137.4,190.68175,1.2,0,,0.109296439,5849.204836,6401.78292,7373.684224
