Date,JP-MINA,KR_BW_01,KR_BW_02,KR_BW_03,KR_BW_04,KR_BW_05,KR_BW_06,KR_BW_07,KR_BW_08,KR_BW_09,KR_BW_10,KR_BW_11,KR_BW_12,KR_BW_13,KR_BW_14,KR_BW_15,KR_BW_16,KR_BW_18,KR_BW_19,KR_BW_20,KR_BW_21,KR_BW_22,KR_BW_23,KR_BW_24,KR_BW_25,KR_BW_26,KR_BW_27,KR_BW_28,KR_BW_29,KR_BW_30,KR_BW_31,KR_BW_32,KR_BW_33,KR_BW_34,KR_BW_35,KR_BW_36,KR_BW_37,KR_BW_38,KR_BW_39,KR_BW_40,KR_BW_41,KR_BW_42,KR_BW_43,KR_BW_44,KR_BW_45,KR_BW_46,KR_BW_47,KR_BW_48,KR_DG_OFS_00033,KR_DG_ONS_00028,KR_IB_49,SG_DG_ONS_00055,TW1
6/9/2025 0:00,20206.2,0,1506.2,455,4245.9,4945.5,4910.4,4903.6,4973.6,3917,906,3023,4610,4258,1828.36,1113.3,4828,1559.5,12140,1111.5,5354.9,2263.9,522.8,2919.4,227.1,101421.3865,0,37383.8,5029.8,2235,10986.3,274.3,508.4,4787,5010.5,731.2,1321.5,1361.8,4605.8,264.3,4520.8,4453.2,465.64,472,467.4,459.5,467.8,263.9,1596,3984.15,598624,2917.72,126254.8
6/10/2025 0:00,21513.02,0,1438.6,440,3868.5,4613.9,4481.4,4817.8,4812.6,2842,943,3148,4480,4211,1406.44,825.7,4183,1069.5,12158,1324.2,4773.2,2390.4,464.3,2803.5,241.1,98919.41113,0,24505.4,4661.2,2406,10360,276.9,467.1,4738.8,4486,556.1,1000.9,1227.6,4647,261.3,3883.6,3960.8,447.74,441,359.3,352.6,359.4,264.5,1839,3624.6,432645,2332.55,150620.9
6/11/2025 0:00,68466,0,2074.1,617,6143,6410.9,6314.1,6562.1,6593.1,5998,1261,4232,6299,5903,2122.69,1237.6,5594,2574.9,18240,1813.3,5920.3,3153.9,581.5,4112.6,405,111490.8848,0,61678.4,6480.4,3204,16376.7,386.2,575,6420.1,6318.1,1177,2104,1708.1,6529.3,346.8,6332.8,6328.6,628.14,624,712.5,695.3,715.5,367.9,2214.3,3639.13,704789,3370.4,149644.3
6/12/2025 0:00,67334.95,0,1389.7,424,3993.9,4963.2,4892.4,4959.3,5018.1,1470,982,3305,4580,4401,1848.81,1071.4,4779,594.9,14250,1380,5225.1,2202,509.9,2735.6,225.8,158992.8101,0,37169.5,5040.3,2110.3,12436,292.3,511.5,4821.5,4988.2,318,614,1264.4,4695,268.1,4003.8,4005.2,433.25,440,436.1,429.2,436.6,278,1522.2,3601.08,554011,3424.68,95525.1
6/13/2025 0:00,99371.65,0,625.6,188,1777,1922.4,1906.8,1947.3,1977.1,2748,395,1308,1962,1823,312,242.8,1911,1207.5,5532,561.5,2441.1,863.2,236.1,1225.9,131.9,94223.45825,0,17368.9,1960.7,863.6,4833.3,120.1,235.5,1894.7,1925.2,431.5,810.4,408.7,2068.1,108.9,1995.8,2025,188.87,190,200.7,198.7,200.8,109.3,822,1976.23,162069,3776.88,11341.6
6/14/2025 0:00,44129.18,0,464.8,239,3107.3,2958.3,2950.5,2831.2,2960,2849,374,1266,2857,2129,1097.48,317.9,3604,844,16033,844.1,3966.4,861.4,393,884.1,168.2,51700.28333,0,23931.6,3016.9,1086.5,14009.6,148.4,369.6,2739.4,3068.7,487.1,891.3,821,2463.5,156.6,2393.6,2378.2,236.92,242,349,347.3,355,156.2,560.4,1347.91,389874,2435.79,100559.2
6/15/2025 0:00,23751.11,0,1393,371,3693.5,4125.8,4015.7,4290.9,4282.8,1662,811,2774,3920,3458,1390.2,332.7,4797,818.5,0,1161.5,5016.6,2088.5,484.5,2281.3,215,51939.88074,0,34392.2,4167,2190.6,11569.2,265.1,479.3,4225.1,3982.3,288,533.2,1090.3,3971.6,226.7,3271.5,3328,389,385,288.3,281.6,287.4,225.1,1628.7,3566.97,482794,2297.8,150837.7
6/16/2025 0:00,61417.66,0,1214.6,240,3931.3,3791.7,3813.6,3584.1,3767.7,3784,600,2013,3513,3206,550.16,425.8,2730,1887.4,6033,1022.2,2883,1516.3,285,2141.1,262.7,104318.5566,0,42710.8,3808.1,1282.5,5140.2,194.4,270.4,3459.3,3872.8,950.4,1713.6,613.3,3184,202.4,2961,2827.2,242.7,249,502.3,493.6,504.6,216.6,815.4,1881.81,489221,2349.86,94292
6/17/2025 0:00,131473.01,0,1353.5,412,3922.2,4576.3,4592.7,4390.9,4558.5,5714,844,2868,5046,4298,1616.8,456.5,3390,2398.1,10570,1316.2,4186.9,2087.6,409.8,2179.6,271.2,77422.82568,0,42089.5,4646.7,1700.3,9287.9,276.3,394.6,3835.1,4710.3,1038,1884.5,0,5076.3,242.8,3959.9,3839.9,456.23,465,535,534,541.4,270.7,1827.7,4413.51,461579,2476.76,125137
6/18/2025 0:00,120044.92,0,1952.6,557,5693.9,6103.5,6073,6030.1,6178.5,7139,1185,3985,5886,5486,2007.58,690.3,5222,2038.3,12645,1685.5,5254.2,3049.5,513.6,3932.8,384,124911.9502,0,58299.9,6186.6,3042.1,15391,352.2,510,5863.9,6162.9,957.9,1681.5,0,6055.9,329.6,5949.6,5976.4,578.02,586,662.6,647.2,664.2,338.3,2229,5214.15,620362,2519.28,118005.1
6/19/2025 0:00,133916.12,0,1309.7,440,4277.2,5048.9,4985.3,4964.1,5068.9,2558,894,3034,4178,4498,1426.88,567.8,4278,1585.2,11610,1263.6,5043.2,1181.8,493.3,2818.9,214.8,156696.0332,0,17677.2,5096.6,1706,8371.4,276,489.6,4484.1,5051.7,532.7,975.4,3293.2,4931.7,274.2,2572.8,2618,468.15,477,431.8,425.4,430.9,257.2,1933.8,4499.35,555130,2907.7,135001.8
6/20/2025 0:00,125511.19,0,473.1,186,1503.9,1921.1,1895.2,1951.3,1976.4,1231,376,1272,2064,1653,77.28,70.1,965,522.7,2708,541,1230.8,721.6,121,948.5,153.7,68623.31372,0,14480.7,1945.3,662.4,1904.5,114.7,116.8,2080.8,1900.3,206.1,422.5,297.6,1835.9,108.7,1680.4,1653.4,182.36,184,137,134.3,138.1,104.3,784.9,1852.89,86092,1515.46,150756.8
6/21/2025 0:00,115474.61,0,267.1,56,751.5,488,487.3,496.9,507.6,461,129,392,598,513,64.35,45.5,595,319.9,3440,152,1392.6,412.3,135.2,343,27.4,44588.35461,0,7285.1,495.7,271.3,3159.4,37,133.6,592.7,482,109.2,249.5,43.8,572.2,28,559.4,535.8,55.66,56,52.3,50.5,53.6,29.4,321.5,876.76,56002,3046.07,146356.4
6/22/2025 0:00,90539.74,0,1438.8,444,4379,4788,4707.3,4763.3,4879.7,3292,924,3112,4571,4177,1795.08,287.3,5060,1496,18795,1303.7,5293.8,2274.1,517.2,2964.4,302.4,18591.01416,0,46049.8,4862.3,2314.7,17570.2,276.5,500.2,4704.3,4811.5,687.8,1239.3,1129.2,4588.7,263.6,4597.3,4586.7,456.94,461,494,485.7,494.3,261.8,1667.5,3732.48,534088,3534.05,136693
6/23/2025 0:00,39595.08,0,1833.8,612,5660.3,6411.3,6353.2,6401.1,6489.4,5165,1253,4228,5935,5695,2049.54,281.2,1592,1993.8,18147,1742.7,5742,3122,564.4,3667.8,375.7,117250.0269,0,57930.5,6476.6,3217,17487,367.3,558.6,6157,6418.1,1035.1,1832.6,1683.3,6188.5,347.6,5853,5864.9,618.12,620,622.6,612.9,625.7,352.3,2214.8,5164.93,681801,1677.03,128164.9
6/24/2025 0:00,40642.31,0,359.7,82,845,864.5,858.5,864.1,889.2,1307,329,1112,923,896,300.38,63.9,1783,794.6,6623,266.7,2401.3,467.6,235.8,2288,107.1,158711.6133,0,4380.6,877.7,402,6249.4,62.1,238.3,812.5,858.9,368.1,679.4,131.6,883.8,48.7,1454,1455.8,82.56,83,97.4,95.5,98.4,53.5,452,1093.37,92397,3455.63,858.8
6/25/2025 0:00,81274.54,0,1846.2,464,3972.7,5996.2,6014.8,5850,6022.5,5855,1160,3928,4600,5040,1164.09,337.6,2132,2435,2821,1545,1567.6,1875.4,153.8,3480.2,360.9,27056.12952,0,51452.4,6010.7,2636.2,2554.5,335.8,148.3,5830.7,5985.8,1205.9,2129.2,1148.6,5809.6,325.9,5888.2,5700.4,499.43,507,408,397.2,408.9,326.3,1425,2731.59,436072,3548.44,137874.2
6/26/2025 0:00,78461.54,0,1841.5,526,5328.8,5847.4,5833,5825.7,5938.5,7252,1150,3910,5452,5098,1983.4,433.2,3450,2856.9,12130,1607,2997.3,2994,290.3,3603.6,378.3,133248.667,0,57517.2,5909,3074.9,11673.2,344.9,288.3,5748,5855.7,1426.4,2550.32,1382.1,5743.5,320.8,5838.6,5795,545.26,551,630.8,619.3,632.4,321.5,2223.6,4829.53,544321,3682.97,134891.4
6/27/2025 0:00,118638.3,0,1790.6,568,5039.6,6181.4,6107.7,6124.2,6284.9,4882,1218,4124,5879,5552,1855.51,515.6,4807,2160.9,15457,1694.4,5157.6,2919.1,505.1,3946.7,365.3,152458.4756,0,47367.2,6238.7,2990.6,14507.3,360.8,488.7,5863.7,6177.3,740.2,1033.63,1503.9,6085,338.1,5340.6,5361.5,595.19,594,481.6,468,481.1,343.8,2145.3,4989.72,587818,3497.08,106285.1
6/28/2025 0:00,122182.61,0,1524.8,497,3789.8,6069.6,5999.4,6017.9,6128.1,5157,1158,3889,5718,4901,1830.76,582.8,3758,2173.4,6071,1564.6,3428.7,2366.8,336,3636.6,342.7,152845.6709,0,39851.8,6143.8,2412.5,5781.1,321.6,330.5,5738.1,6126,893.9,1244.92,1341.4,5703.3,334.1,5206.6,5130.1,504.05,509,257.1,249.5,254.4,314.6,2135.2,5005.11,450518,1702.17,0
6/29/2025 0:00,124484.57,0,1438.6,584,5439.7,6444.1,6370.4,6388.2,6516.4,6085,1216,4097,5937,5755,2079.42,613.7,4864,2852.7,12618,1689.2,5125.1,3048,501,3841.9,381.7,151580.8843,0,54834,6514.5,2785.7,11901.4,383.3,482.8,5925,6471.9,1266.5,1799.5,1385.6,6455,350.8,5808.8,5721.1,597.87,604,458,452.3,461.5,340.6,1911.5,4824.04,574353,3743.71,0
6/30/2025 0:00,127173.15,0,1376.1,566,5628.9,6039.8,5897.3,6044.4,6109.2,6064,1202,4005,5824,5296,1995.24,664.3,4694,2971.2,14417,1700,5521,2561.7,545.9,3749.6,377,158535.2139,0,50742.3,6125.6,2621.9,13667.7,364.9,535.2,6098.9,6101,1521.9,2701.6,1352.3,6243.9,332.8,4893.6,4876.8,599.19,603,640.8,628.1,641.4,349.3,2213,4823.89,629801,3102.68,487904.8
7/1/2025 0:00,119300,0,1286.3,549,4743.6,5596.1,5578.2,5402.8,5502.1,5640,1007,3381,5186,4145,1270.2,550.9,4304,2862.6,11879,1390.5,5381.5,1697.2,523,3289.6,367.5,0,0,37251.7,5648.9,2072.6,11442.4,313.9,528.3,4949.1,5798.8,1184.6,2175.2,1017.3,5665.1,301.1,4448.6,4302.4,570.12,577,451.3,441.1,452.8,287.8,1879.3,4706.38,528000,3343.92,140516.1999
7/2/2025 0:00,117200,0,1825,529,5582.7,5891.4,5780.7,5919,5952.5,6889,1215,4089,5671,5420,1804.6,616.7,5036,2910,13337,1673.9,4629.8,2971.9,457.8,3866.1,370.9,0,0,51439.3,5948.5,2899.2,12566.1,367.9,451.1,5737.7,5843.1,1512.8,2681.4,1395.4,6078.6,322.7,5509.3,5446.4,561.8,568,600.4,584.3,601.9,341.8,1997,4676.98,604718.8,826.16,176366.2003
7/3/2025 0:00,117100,0,1926.1,554,5159.8,6166.3,6111.7,6061.8,6245.1,7027,1228,4148,5905,5514,1831.1,595.5,4850,2848.2,12231,1678.1,4665.8,3033.1,455.6,3961.4,376.8,0,0,57117.2,6158,3036.8,11336.4,359.4,442.6,5600.3,6015.4,1370.9,2414.7,1572.5,6158.4,325.4,5870.8,5787.7,586.2,592,587,576.1,590.5,350.2,1973.8,4390.29,604000,3189.84,170806.3999
7/4/2025 0:00,117500,0,1800.7,423,4323.5,4367.9,4297.2,4474.1,4479.9,6362,1017,3430,4744,4145,1693.6,572.6,4152,2872,9636,1341.8,4373.9,2710.2,432.9,3408.7,350.8,0,0,54730.4,4346.9,2696.1,9044.1,277,432.2,4463.2,4228.4,1357.7,2470.7,1261.6,4908.3,243.2,5371.6,5380,453.08,454,554,540.9,552.7,279.8,1975.8,4821.04,427781.25,2690.19,191556.4
7/5/2025 0:00,114100,0,1527.1,512,4225.7,5901.9,5826.2,5831.7,5925.4,6101,1103,3701,5424,5348,1785.6,566.8,4915,2665.2,13451,1524.4,4969.5,2656.2,488.1,3434.8,380.5,0,0,52393.5,5874.6,2598.1,12552.5,315,480.1,5039.8,5808.5,1391.2,2484.9,1307,5572.9,316.4,5925.8,5796.4,530.38,525,523.3,522.4,528.1,307.6,2227.8,5200.56,564000,3036.35,165190.9998
7/6/2025 0:00,118200,0,1788.1,485,5260.4,5695.9,5707.9,5497.2,5586.2,5713,1108,3678,5223,4227,1648.7,563.7,3929,2619.9,14362,1448.4,4237,2939.4,413.7,3386.9,349.8,0,0,49015.6,5704.5,2464.1,13520.8,328.5,399.2,5246.6,5831.4,1291.3,2279.9,1370.1,5387.6,300.6,5156.4,5062.9,505.75,509,553.8,541.9,553.7,298.1,2090.5,4897.55,488593.75,3993.01,52782.89984
7/7/2025 0:00,121700,0,1823.5,376,5326.9,6067,5949.9,5929.6,6031.4,4598,855,2877,4424,3669,1560.6,625.4,3993,2875.4,12980,1603.8,5423.5,2729.5,531.2,3750.6,371.5,0,0,52639.7,6097,2649,12772.8,336,522.3,5384.1,6100.9,1484.2,2656.2,1383.7,5608.5,319.5,5276.4,5318.2,567.57,572,622,608.6,626.7,331.5,1889,4311.8,536000,3318.4,126096.9004
7/8/2025 0:00,80900,0,1822.3,499,4974.3,5346.8,5215.7,5368.6,5433.1,6694,1044,2441,5524,4803,1144.4,549.1,4578,2769.4,16614,1328.3,4168.2,2529.1,409.7,3827.6,351.5,0,0,50143.6,5378.2,2750.6,15515.8,340.5,405.9,5239.9,5230.4,1492.7,2670.9,1337.5,5524.6,289.5,5329.1,5336.3,517.66,517,630.7,616,628.4,291.4,1909,3926.33,512625,2179.95,22701.1999
7/9/2025 0:00,86600,0,1886.4,568,5677.8,6145.8,6015.1,6149.3,6218.3,6188,1194,4015,5843,5463,1904.3,652.4,5048,2441.2,16012,1616.6,5605.8,3003.7,550.7,3910.4,369.6,0,0,56490.5,6175.3,3049.4,15165.2,360.5,537,5797.5,6012,1388.1,2478.6,1490.9,6071.8,325.1,5703.6,5778.7,598.02,596,647.3,633.5,645.8,339.2,2110,5243.8,599500,3211.23,43855.60007
7/10/2025 0:00,58000,0,1750.5,510,5310.9,5156,5036,5302.3,5295.1,6794,1028,3422,5268,4862,1825.4,640.7,5079,2753.4,17543,1398,5648.4,2949.4,555.2,3633.5,361.1,0,0,55068.9,5175,2879.9,16852.7,320.8,542.3,5527.2,4906.1,1485.2,2667.2,1196.1,5143.2,280.9,5441.4,5519.5,543.84,538,622.9,608.5,622.8,307.7,1907,4495.41,594000,2826.35,38128.6001
7/11/2025 0:00,43400,0,1756.3,703.6,4858.5,5607.3,5788.1,5788.5,7109.7,2374,2025,8127,459.1,4615,1889.8,674,5260,1990,17590,1630,5701.7,2945.5,561.9,3649.9,352.5,0,0,52138.5,5708.3,2998.5,16900.4,348.2,545.5,5808.1,5482,866.4,1573.2,1330.7,5707.2,298.3,5162.6,5224.2,552.72,550,617.8,605.3,616.5,336.8,2085.5,5316.45,586593.8,2599.68,83485.6998
7/12/2025 0:00,84700,0,1641,676.9,4632.7,5374.1,5457.4,5467,5755.8,1196,1949,7845,471.3,4741,1943.1,709.5,5066,589.3,18073,1456.4,5623.7,2840.8,554.4,3093.9,323.1,0,0,52222.6,5391,2631.6,17090.5,313,539.7,5287.2,5177.7,277.1,553.4,1455.3,5362.8,282.6,5010.6,5219.7,517.34,517,475.6,463.7,473.3,303.4,1984.8,4896.74,635093.8,1287.51,181587.0999
7/13/2025 0:00,58200,0,116.8,73,697.2,946.8,922,943.7,959.6,3596,176,529,861,748,391.3,175.2,3090,991.4,5092,265.5,3882.4,753.1,378.8,191.6,32.8,0,0,4334,948.5,330.5,4939.2,53.3,384,887.3,912.5,745.6,1324,232.7,879.9,51.7,654.4,636.2,75.08,76,67.2,65.1,67.4,53.3,781,2673.3,144812.5,2574.07,178442.0994
7/14/2025 0:00,51500,0,1540.9,492,5199.1,5961.6,5776.1,5874.6,5919.8,4647,1039,3434,5304,2457,1751.1,591.7,4442,2657.8,15173,1545,4025.4,2825.5,396.6,2857.7,340.8,0,0,47166.5,5891.5,2609.2,11311.5,327.7,394.6,5202.7,5776.4,965.5,1717.8,1399.9,5532.6,316.8,5376.2,5291.9,494.34,485,652.8,639.2,657.1,330.1,1854.9,4612.54,619781.3,1467.69,188071.5002
7/15/2025 0:00,108200,0,1220.2,323,4521.2,3480.5,3412,3237.8,3373.3,4702,625,2042,3182,3015,1047,293.3,1918,2380.2,12220,831.4,2425.2,1671.5,239.3,1566,295.8,0,0,42145.9,3512.5,1416.3,11698.7,183.9,235.2,3017.4,3593.9,1239.4,2234.8,820.7,3301.9,178.4,4016,3895.6,353.85,360,542.9,535.9,546.1,177.3,1349.5,2856.48,394218.8,2206.31,117973.8999
7/16/2025 0:00,82500,0,308.7,138,1319.8,1256.7,1225,1239.4,1266.6,2329,219,710,1326,1207,82.7,53,1002,857.6,1414,333.5,1102.7,294.1,107.8,702.4,69.4,0,0,10834,1255.5,499.2,1258.8,71.5,105.1,1182.9,1214.7,406.9,758.5,151.6,1331.1,66.8,1392.4,1371.9,142.26,143,150.5,147.4,151.6,70.1,330,945.52,113875,2864.13,175142.9
7/17/2025 0:00,94800,0,239.3,83,961.6,622.8,606.6,621.5,634.8,1658,202,642,1151,283,90.1,58.7,339,1485.8,4629,219.6,283.2,493.2,28.1,369.6,92.4,0,0,14106.4,617.1,473.7,4201.6,35.9,26.7,666.1,586.4,926.5,1614.5,50.5,325,33.2,990,972.3,88.22,90,120.8,118.2,121.2,46.6,114,217.6,157218.8,3826.25,186694.1
7/18/2025 0:00,31400,0,1089.4,388,3525.1,3701.2,3501.6,3878.6,3788.6,2985,614,2082,3681,3580,974,343.4,3547,1665.8,4739,1059.2,4011.6,1323.4,390.2,2161.4,236.9,0,0,32152.1,3651.7,1829.1,4316.1,237.4,391.1,3583.9,3434.9,816.4,1466.5,798.9,4066.8,202.8,3082.8,3169.6,403.02,394,347.8,338.3,345.1,234.4,781.8,1892.37,296187.5,4010.72,185895.7
7/19/2025 0:00,98800,0,1022.3,424,3332.8,2802.5,2742.6,2775.3,2751,2930,616,2105,3292,3427,254.7,61.1,574,2092.5,8146,778.8,819.6,660.8,82,2057.2,228,0,0,29337.2,2740.4,1216.1,7438.1,195.4,76.7,2871.5,2722.9,938.4,1655.1,437.5,3562.8,149.2,3496.4,3540.7,438.36,448,477.7,472.6,480,166.5,212,404.53,90906.3,3665.5,36186.6
7/20/2025 0:00,115800,0,1691.5,503,5057.4,6252,6013.5,6317.5,6257.9,4855,894,3022,5248,5677,1808.5,317.7,3188,0,12581,1319.7,2143.5,2147.5,213.3,2878.8,300.4,0,0,41641.8,6185.1,1976.9,11533.6,294.1,206.8,5953,5988.1,1303,2318.3,1338.7,5778.1,332.6,3604.6,3708.1,509.06,506,597.9,592.1,599.8,332.4,1376,4027.15,563187.5,3432.33,86407.3
7/21/2025 0:00,119800,0,1012.2,343,4876.6,3549.9,3305.1,3642.2,3644.4,5845,790,2637,3292,3166,1465.2,401.2,4196,0,15939,951.7,3987.8,1643.9,392.5,2168.2,268.5,0,0,36573.5,3538.9,1652.7,14673.9,212,378.2,3614.5,3368.5,1424.8,2548.5,839.9,3555.1,193.6,5255.5,4272.6,364.58,356,556.8,552.9,558.7,198.6,946.1,2095.17,600718.8,2349.18,50512.9
7/22/2025 0:00,124900,0,1855.2,505,5676.1,5316.7,4978.9,5555.5,5325.7,6466,1054,3485,5401,4064,1788.4,601.7,4783,2680.8,15573,1377.5,4273.5,2224.3,420.8,3350.6,335.7,0,0,45974.1,5250,2441.5,14311,321.3,409.4,5387.9,5152.4,1484.6,2698.6,1293.7,3412.9,290.5,5669.4,5685,604.06,500,613.8,606.8,617.8,264.6,2168.2,5002.68,499093.8,3055.27,114526.2
7/23/2025 0:00,126400,0,1806.7,579,5314.8,5646.5,5397.1,5564.2,5646.2,6117,1170,3904,5638,5413,1435.2,643.8,5114,2381.7,16759,1542.7,4812.4,2699.6,472.3,3718,379.8,0,0,58087.2,5564.3,2691.8,15219.6,365.1,471.3,5418.3,5341.8,1442.6,2612.4,1482.4,3658.8,291.4,4680.2,4493.3,609.02,598,548.1,535.3,549.2,339.2,1934.6,4818.6,595687.5,1633.69,202665
7/24/2025 0:00,121900,0,1686.1,567,5755,6099.5,5915.7,5991.3,6070.8,6584,1157,3842,5816,5365,1414.2,686,5436,2327,16117,1545.5,5497.7,2874.5,538.9,3700.2,370.2,0,0,56568,6100.5,3013.8,14805.9,355.7,520.5,5940.5,5957.6,1455.1,2682.1,1492.5,5653.6,315,5718,5705.3,586.23,584,618.6,602.5,617.8,338,2121,3918.14,636218.8,3285.93,186321.9
7/25/2025 0:00,110000,0,1826.5,518,5532.7,5515.2,5298.3,5485.9,5528.6,6747,1192,3991,5653,5564,1886.2,685,5430,2908.7,17234,1430.8,5508.9,2969.2,543.5,3928.7,376.1,0,0,56909,5482,3004.6,15719.6,359.7,530.6,5409.1,5378.5,1490.5,2708.5,1300.8,5724.8,287.8,5832.2,5765.7,565.2,553,640.9,629.2,641.6,337.6,2159,5104.34,613812.5,2586.09,186992.5
7/26/2025 0:00,88900,0,1842.2,512,5224.8,5881,5629,5873.3,5894.2,7075,1171,3873,5526,5176,1778,659.9,5101,2808.3,15337,1487.9,5324.2,2888.4,526.3,3878.3,361.5,0,0,56633.8,5824.3,2999.7,13963.8,351.1,514.7,5558.6,5660.3,1477.9,2680.9,1459.7,5728.8,304.2,5604.6,5559.8,558.5,558,638.3,625.6,638.7,335.3,2061.5,4498.63,623906.3,2311.81,94147.1
7/27/2025 0:00,101500,0,1902.8,572,5263.5,6144.1,5892.3,6155,6157.9,7195,1189,4025,5824,5507,1918,692.4,5461,2893,17453,1555.7,5500.4,2927.7,542.8,3978.3,374.5,0,0,50171.6,6131.7,3038.8,15977.8,351.2,528.9,5899.5,5985.2,1547.5,2743.5,1501.8,5595.2,315.6,5619.1,5561.9,607.87,599,649.2,637.2,649.1,344.8,2096,5223.3,629500,3600.53,139454.1
7/28/2025 0:00,133200,0,1752.3,582,5630.8,6181.2,5939.5,6116.7,6185.1,6854,1154,3808,5674,5512,1860.8,657.1,5395,2904.5,17298,1551.8,5464.6,2632.6,540.2,3507.1,365,0,0,54692.7,6128.7,2860.2,15828.5,350.1,524.8,5759.8,5960,1520.4,2725.5,1467.4,5495.3,313.8,4663.4,4652.3,608.94,598,642.2,630.7,643.2,340.3,2142.5,5057.06,625406.3,3665.56,56607.8
7/29/2025 0:00,116600,0,1835,569,5559.5,6045.8,5769.3,6069.6,6041.1,6680,1128,3770,5722,5376,1854.6,687.7,5421,2857,8288,1544.3,5427.6,2977.8,315.1,3815.7,374.4,0,0,57699.3,5987.2,3001.4,15322.5,357.3,523.3,5905,5792.7,1428,2552.1,1488.2,5650.7,310.5,5807.5,5743,606.83,597,656.6,644.3,653.7,341,2104.6,5198.67,621187.5,3771.58,106752.1
7/30/2025 0:00,135500,0,1673.2,489,5096.1,5527.2,5215.5,5705.4,5566.7,3648,1036,3528,5351,4721,1610.9,603.3,5342,1557.4,14439,1441.1,5175.9,2854.7,511.8,3452.1,295,0,0,46134,5472,2731.1,13447.4,323.9,503.2,5408.4,4913.3,778.9,1405,1381.7,5078.3,285.2,4567,4607.9,529.9,518,514.4,506.6,513.3,305.6,2154.6,4903.45,461906.3,3425.69,104086.4
7/31/2025 0:00,113000,0,1653.6,526,5091.3,5642.3,5395.4,5603.4,5567,5958,1077,3643,5243,5197,1636.7,633.2,4840,2674.4,13751,1440.8,4454.1,2917,435.8,3766.1,366.3,0,0,57063.1,1663.4,2529.9,13139.5,330.6,420.6,5398.7,5545.5,1439.4,2557.7,1450.7,1797.9,290.5,5284.7,5157.4,519.32,513,623.5,614.2,625.2,317.1,2107,5001.48,573906.3,3223,93272.6
8/1/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2025 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
